%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609045332746423483,10,1609045332746423483,1.847426072614548e-03,9.399821209010611e-04,7.712776102668112e-04,5.816429317854530e-05,5.436578020767002e-05,-1.515697123252681e-04,9.999999853439495e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045332849378109,11,1609045332849378109,3.503047909462968e-03,5.336119384332169e-04,6.328047134123358e-04,9.080916404786221e-05,7.476086640305161e-05,-2.696660459700031e-04,9.999999567223652e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045332919315338,12,1609045332919315338,4.045101174660020e-03,8.139106584535666e-04,2.020706514482561e-03,1.121543488373109e-04,6.051179026838920e-05,-2.577111724253950e-04,9.999999586723376e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333022388697,13,1609045333022388697,4.611962950194511e-03,1.123713683225354e-03,2.272003449707309e-03,7.789684112129507e-05,7.782714743174188e-05,-2.002191042529873e-04,9.999999738936635e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333124737024,14,1609045333124737024,4.592224286127569e-03,6.915331814989432e-04,2.709468077140135e-03,8.578924013761926e-05,4.503833277438681e-05,-1.926859051282812e-04,9.999999767419482e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333229480267,15,1609045333229480267,2.823527256894750e-03,1.090302289432930e-03,2.047549456981478e-03,7.073598222301045e-05,3.752235745712207e-05,-1.994460925726404e-04,9.999999769048746e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333330757141,16,1609045333330757141,2.724014271692743e-03,1.192520940513841e-03,1.586375109119619e-03,4.882540684186167e-05,3.747361440759956e-05,-8.906090170915533e-05,9.999999941399819e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333435266256,17,1609045333435266256,3.059390485199059e-03,-1.626606004870320e-04,1.588569343607663e-03,5.513686947647890e-05,2.472371522757015e-05,-1.153064691721326e-04,9.999999915265408e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333537816525,18,1609045333537816525,4.388398584839359e-03,-9.509684081538151e-04,8.524716473934741e-04,2.854956791450139e-05,4.127676465855872e-05,-1.954783978656784e-05,9.999999985495164e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333640570641,19,1609045333640570641,4.752575938122655e-03,3.414540250853217e-04,7.512616012721882e-04,4.857811941403598e-05,4.794255737743022e-05,-1.247935923687215e-04,9.999999898841184e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333743024111,20,1609045333743024111,4.199231019360494e-03,7.254236450684951e-04,7.167842452129845e-04,5.597925668283074e-05,5.228549019838329e-05,-7.965203142012329e-05,9.999999938940521e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333846574545,21,1609045333846574545,4.537565671621301e-03,7.592749491050852e-04,7.126230737433073e-04,8.388185330912229e-05,7.063806000303185e-05,-1.581839289418729e-04,9.999999814759717e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333950045347,22,1609045333950045347,5.502618549337884e-03,-7.226340446060719e-04,5.425134423619278e-04,1.152732511617787e-04,9.388424894958123e-05,-1.821814305045945e-04,9.999999723538755e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334020273685,23,1609045334020273685,6.473855332180227e-03,-9.505367885174412e-04,1.705264854486080e-03,9.941326969764385e-05,7.013578025222388e-05,-1.617885388700904e-04,9.999999795112212e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334121191025,24,1609045334121191025,6.781125910666000e-03,-3.332821001952578e-04,2.627539554379352e-03,1.003686866631817e-04,4.983376899904445e-05,-2.617533893953647e-04,9.999999594639419e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334224585772,25,1609045334224585772,8.638818378956340e-03,-2.977243661294216e-04,2.602153813923925e-03,6.365736962378928e-05,7.197285398188292e-05,-9.575133507954400e-05,9.999999907996647e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334327705383,26,1609045334327705383,8.205959052781351e-03,7.479569705972509e-04,2.258345710392752e-03,6.976406445438090e-05,5.944456766984364e-05,-1.759966820372082e-04,9.999999803122431e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334431334019,27,1609045334431334019,8.890617403190868e-03,5.462503533048881e-04,1.730874691177344e-03,5.827087333975022e-05,6.503348893169549e-05,-1.054295494453623e-04,9.999999906298803e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334534797907,28,1609045334534797907,7.797216547375550e-03,-7.689190470248119e-05,1.227959246166997e-03,3.765911910194779e-05,4.970163137985216e-05,-6.607350401045225e-05,9.999999958729153e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334636935949,29,1609045334636935949,7.679989259981722e-03,4.074965753845858e-04,9.286587401926553e-04,7.047644032412999e-05,6.680398581179181e-05,-6.803184016055320e-05,9.999999929709837e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334739941120,30,1609045334739941120,6.173070426152573e-03,3.222258671340205e-04,8.895749580580448e-04,5.236145944236829e-05,3.737582718439307e-05,-1.246280989441925e-04,9.999999901645810e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334843199968,31,1609045334843199968,7.012748935340794e-03,1.034491782664260e-03,8.000289488756663e-04,5.700582862786630e-05,6.237185273669493e-05,-1.264595499242873e-04,9.999999884340348e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334946196795,32,1609045334946196795,6.587733487324947e-03,7.788304665683399e-04,1.018241150971674e-03,9.329633640136860e-05,8.219023784747060e-05,-1.380758374978006e-04,9.999999827378107e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335049277067,33,1609045335049277067,6.631633430244424e-03,-4.245953636362423e-04,8.484601211575926e-04,1.189368660870352e-04,7.805015759514532e-05,-7.958577353031294e-05,9.999999867141496e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335123209238,34,1609045335123209238,7.403212456609168e-03,-6.604084978716499e-04,1.600262052948748e-03,8.000537201099652e-05,5.797690400578953e-05,-8.281237673317185e-05,9.999999916899647e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335226424932,35,1609045335226424932,5.791621200363351e-03,-2.855639750889068e-04,1.920776394454165e-03,7.145126306014266e-05,3.502953105841056e-05,-7.071725203430836e-05,9.999999943333596e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335330205917,36,1609045335330205917,6.143283014070632e-03,-8.722348911456562e-04,1.843506360080834e-03,6.790134063031576e-05,4.086114635276984e-05,-9.221623048921203e-05,9.999999926079707e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335432600975,37,1609045335432600975,6.168708000633726e-03,2.408133914154776e-04,1.511083294353159e-03,6.725660375931509e-05,5.671779906055437e-05,-1.047950620887301e-04,9.999999906388177e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335536763668,38,1609045335536763668,7.271083851006550e-03,5.375263104482997e-04,1.374578903378576e-03,6.090686827847201e-05,4.171262272454398e-05,-4.613021623409494e-05,9.999999962112068e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335639443398,39,1609045335639443398,7.002342794459939e-03,3.665933986415275e-04,9.196766639324571e-04,5.810703823847892e-05,4.209636254682984e-05,-8.574037013285041e-05,9.999999937500286e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335743404865,40,1609045335743404865,6.573500031850530e-03,1.967078350969545e-03,4.674148110912150e-04,5.527521052414352e-05,5.871291738263990e-05,-5.506242179796055e-05,9.999999952327870e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335844601631,41,1609045335844601631,7.564718384771255e-03,1.495861191441647e-03,8.895358496335119e-04,7.772514845714735e-05,8.042154707960309e-05,-9.235633308661331e-05,9.999999894807419e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335947792053,42,1609045335947792053,6.657806201083187e-03,2.383469573073076e-03,6.067558500655542e-04,7.982080421024674e-05,7.807454527736091e-05,-1.204128270513470e-04,9.999999865168777e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045336019648790,43,1609045336019648790,8.540815754733040e-03,2.653481794017075e-03,1.982379293270926e-03,8.841652417460958e-05,6.398027623179318e-05,-1.580095159622132e-04,9.999999815610174e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045336119575262,44,1609045336119575262,9.565082058950434e-03,7.984601866574210e-04,2.907167306815529e-03,1.176973978576011e-04,8.391624032242494e-05,-1.940127648798925e-04,9.999999707322167e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045336224208832,45,1609045336224208832,8.911831990578448e-03,7.235461275699587e-04,3.089868708503916e-03,9.928849449148343e-05,7.220752127170746e-05,-1.335164226133950e-04,9.999999835506167e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045336327217102,46,1609045336327217102,6.898291784831890e-03,9.117374319383162e-04,2.398520029902562e-03,4.282739919758103e-05,4.539787850008882e-05,-1.326895241346101e-04,9.999999892491682e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045336429240704,47,1609045336429240704,7.392227709163396e-03,7.726283666635470e-04,1.894092290888944e-03,6.089277032080655e-05,5.497770030509003e-05,-7.557576725798063e-05,9.999999937789132e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045336532129765,48,1609045336532129765,6.357596255243994e-03,2.049339550342491e-03,1.290279511508244e-03,3.784279555012286e-05,
