%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609046843487361670,0,1609046843487361670,-6.276284185098972e-03,-1.872049781003871e-03,1.590530094628837e-03,-8.948343076409055e-06,1.205541078461231e-05,-3.934243139978740e-05,9.999999991133809e-01,-1.743402691877279e-04,-1.116101634270314e-03,-1.167422282878726e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046843588029861,0,1609046843588029861,-3.842497957877191e-03,-2.095894917311340e-03,1.435035920353442e-03,1.209814079444505e-05,2.862608394860587e-05,5.552029612389783e-05,9.999999979758371e-01,1.138543360039269e-02,-1.743357364598702e-03,-2.350835099964087e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046843658412218,0,1609046843658412218,-5.215367702809046e-03,-1.617106386820125e-03,2.557085609574531e-03,8.573433967844731e-05,1.708310234049951e-05,-9.714637889073061e-05,9.999999914601835e-01,2.196561468052692e-03,5.871556410587717e-03,6.688092234808061e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046843760026217,0,1609046843760026217,-4.734607036359505e-03,-8.968505936536506e-04,3.330465671961232e-03,6.878240703018783e-05,2.627081581090876e-05,-1.137447082781741e-04,9.999999908204804e-01,3.904834352613212e-03,9.138975918888008e-03,7.509920475072713e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046843863223553,0,1609046843863223553,-5.738689118055158e-03,-1.359221759104338e-03,3.516218766263316e-03,7.286449183009385e-05,3.857415274147722e-05,-1.219491742689837e-04,9.999999891655967e-01,-1.175628345465392e-03,2.932865712838154e-03,4.385966017731675e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046843966169119,0,1609046843966169119,-5.403553687053768e-03,-5.212022096648016e-04,3.126568859096591e-03,4.859741054154413e-05,3.405903221172167e-05,-6.516380735192425e-05,9.999999961159730e-01,1.855197499097878e-03,7.320066154051459e-03,-7.087924164357893e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046844070662975,0,1609046844070662975,-5.544698730241818e-03,-1.234958751212009e-03,2.358357662816528e-03,1.318553873227203e-05,4.339260431413273e-05,-9.674968814025934e-05,9.999999942913576e-01,1.170499485739463e-03,1.685422082309870e-05,-4.641227359523535e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046844172169924,0,1609046844172169924,-4.559413416061414e-03,-2.671844667717806e-03,2.090548688357774e-03,-1.999836740919610e-05,2.280519716708939e-05,-3.049970093783129e-05,9.999999990748756e-01,5.830322760821371e-03,-6.226391122484636e-03,-4.085274713446887e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046844275423527,0,1609046844275423527,-5.075358932891896e-03,-1.818632079216630e-03,2.161111859832531e-03,-5.655572313294022e-06,6.088284705170314e-05,-8.641997743553411e-05,9.999999943964378e-01,2.354736565017827e-03,3.410758741403076e-03,-1.461281682226478e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046844379085064,0,1609046844379085064,-2.946581281791981e-03,-1.313965602700953e-03,2.129493277309254e-03,-3.223063287893092e-05,2.352977990823324e-05,-2.147469542321909e-05,9.999999989731830e-01,1.128333027725670e-02,4.397206770154080e-03,-1.666092102432341e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046844481601238,0,1609046844481601238,-4.008489641412282e-03,-2.157481189962358e-03,1.887766194595939e-03,-3.075006133740319e-05,2.443209743728036e-05,-1.517821692769197e-05,9.999999991135603e-01,2.172756113265678e-03,-2.665152868520975e-03,-3.327353542366238e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046844584856272,0,1609046844584856272,-4.634404675020212e-03,-2.583085922405401e-03,1.471679902332148e-03,3.098288803053228e-06,1.467862895883417e-05,2.095416735982706e-05,9.999999996679272e-01,-5.487145736133574e-04,-4.433548064334251e-03,-5.041803045930137e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046844687772274,0,1609046844687772274,-5.029840818308941e-03,-2.294034204056617e-03,1.164740254293627e-03,1.070054614875102e-05,1.627261458001344e-05,1.861936377992520e-05,9.999999996370070e-01,-1.222614213825303e-03,-9.822579732386609e-04,-4.877726221507485e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046844758312464,0,1609046844758312464,-4.618105408653747e-03,-2.288320577688511e-03,2.526217347942653e-03,7.704059076702598e-05,2.538754151649756e-05,-1.146219084130851e-04,9.999999901410157e-01,7.518385926813219e-04,3.637358025537896e-03,7.116069800032178e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046844860647440,0,1609046844860647440,-4.854394839589037e-03,-2.257259211751704e-03,3.831481147507718e-03,1.055304934445405e-04,6.145551920034843e-05,-8.109336218361555e-05,9.999999892551966e-01,-2.491303098937994e-04,4.072832895364108e-03,1.074398616165478e-02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046844963257551,0,1609046844963257551,-4.087596951301431e-03,-2.194508272572577e-03,3.931283348842263e-03,7.139663301745714e-05,7.223009167235558e-05,-1.444706444009527e-04,9.999999844067802e-01,3.402274562724899e-03,3.874541035565675e-03,4.568361670923513e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046845065904617,0,1609046845065904617,-3.211598995776500e-03,-2.487964421275121e-03,3.374980871305880e-03,3.305218780201627e-05,5.752082918145730e-05,-3.009522796607537e-05,9.999999973465888e-01,6.406647501186630e-03,2.210320179125229e-03,-1.814320535141684e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046845174023867,0,1609046845174023867,-5.599198678712496e-03,-2.486876039118574e-03,2.364513956318320e-03,2.601646506652696e-07,3.143098230494618e-05,-4.620804297310909e-05,9.999999984384174e-01,-5.062306438919867e-03,8.455777379906666e-04,-6.480328233681207e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046845277354479,0,1609046845277354479,-5.547310024681470e-03,-3.591716462511340e-03,1.461878879641837e-03,-7.184351486527365e-05,-9.404688507382558e-06,6.466889614050758e-05,9.999999952839934e-01,-2.651731672252733e-03,-5.402670399727696e-03,-7.876307945235224e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046845380211115,0,1609046845380211115,-3.907566570800558e-03,-2.589769239641763e-03,1.404274520134747e-03,-1.148928430405751e-05,2.234591962666910e-05,4.444403895538043e-05,9.999999986966877e-01,6.011024573158021e-03,3.096946683139005e-03,-3.807369738410112e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046845483145952,0,1609046845483145952,-4.363636824902337e-03,-1.797471727525598e-03,1.483732855483037e-03,-2.852506031028923e-05,3.035838116620702e-05,3.636636218296288e-05,9.999999984710838e-01,2.133934824817232e-03,4.742625034526801e-03,-1.912790411559798e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046845586442709,0,1609046845586442709,-4.344415348252958e-03,-2.193648092275857e-03,1.733997869867803e-03,-3.353179896695343e-05,1.208192743007771e-05,1.465432909888787e-05,9.999999992574430e-01,1.638639302739693e-03,-7.807524288078529e-05,1.049275102030125e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046845658514977,0,1609046845658514977,-2.480990407906717e-03,-1.575255020451571e-03,2.694737097700571e-03,7.003877233843370e-05,1.614642290581030e-05,-6.676500873740821e-05,9.999999951881434e-01,9.144029962635322e-03,7.895347527866367e-03,6.932662937191422e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046845758440495,0,1609046845758440495,-4.332945292499108e-03,-1.107274362669949e-03,3.535715094887567e-03,7.853944090626110e-05,3.147908552646011e-05,-1.401838152617475e-04,9.999999865945547e-01,-2.717105527024448e-03,7.941988360624238e-03,8.480241611720906e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046845861298800,0,1609046845861298800,-5.161309448947810e-03,-9.896151507194104e-04,3.893496239484469e-03,7.798184587504831e-05,3.907903104251542e-05,-1.213449670582816e-04,9.999999888335239e-01,-4.591492090490592e-03,6.039737878612438e-03,5.534511073682378e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046845964244843,0,1609046845964244843,-4.178172267641140e-03,-1.876892776128601e-03,3.458786586874000e-03,2.248924249765630e-05,4.860975632366587e-05,-8.415179453839807e-05,9.999999950248942e-01,1.925900915038833e-03,3.571118868731828e-04,-5.521261678516007e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046846067192793,0,1609046846067192793,-4.917609747547865e-03,-9.606397297983687e-04,2.755054669556207e-03,1.504126923362686e-05,3.553543241630055e-05,-8.478592647642696e-05,9.999999956611636e-01,-1.640799588905333e-03,6.563204726996800e-03,-4.160841417384678e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046846170855761,0,1609046846170855761,-5.590619153674872e-03,-1.327572186253247e-03,2.320025120807890e-03,-1.402970568784203e-05,2.775050125276852e-05,-5.994412457180772e-05,9.999999977198828e-01,-3.329399628218586e-03,2.391362551861168e-03,-5.079657127084514e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046846274229050,0,1609046846274229050,-6.336564981561930e-03,-1.783442735954695e-03,1.869503203714018e-03,-1.033196279910999e-05,3.008679150421123e-05,-1.981376709246282e-05,9.999999992977180e-01,-4.983896318515046e-03,-3.323595952439478e-05,-5.460898226626709e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046846376694441,0,1609046846376694441,-6.868280943349330e-03,-2.456699695159252e-03,2.190555270848475e-03,3.589032516069797e-05,7.830523160452148e-05,1.437645652782582e-05,9.999999961867386e-01,-4.659610766489557e-03,-2.890584402098249e-03,-2.006820061269537e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046846480019569,0,1609046846480019569,-7.325502654961892e-03,-1.815923872785381e-03,1.964197628626395e-03,1.167784595609178e-05,5.290160107888615e-05,-8.193598352445122e-05,9.999999951757638e-01,-4.081919151658791e-03,1.315614527536318e-03,-2.583221916712103e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046846583491564,0,1609046846583491564,-7.901310974025699e-03,-1.515507081653825e-03,1.733908714954222e-03,-3.120625499805871e-05,2.663560108020262e-05,-2.002323498327317e-05,9.999999989578844e-01,-4.588645249064898e-03,1.788604319114579e-03,-3.580923769440756e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046846686410904,0,1609046846686410904,-6.237905744097738e-03,-1.841587045342818e-03,1.320970024848308e-03,4.943489467162039e-06,1.034534148004350e-05,-4.806813641758248e-05,9.999999987789867e-01,4.429292352263857e-03,-1.740489692880866e-03,-4.890116021878778e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046846759308338,0,1609046846759308338,-5.105293726603636e-03,-1.948782195480269e-03,2.527694191875604e-03,7.556933278071780e-05,1.748809382355201e-05,-1.406616795413127e-04,9.999999870988592e-01,7.707140043678199e-03,2.711658914677971e-03,5.880903919421816e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046846858403921,0,1609046846858403921,-6.038588369849242e-03,-1.546847760995825e-03,3.552436539146013e-03,8.581852218403048e-05,2.514524158619923e-05,-1.169636129666222e-04,9.999999891611969e-01,4.324669329042177e-04,5.511329502002823e-03,8.854171964576921e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046846961603165,0,1609046846961603165,-5.944994689216629e-03,-1.900149697521590e-03,4.025321691267512e-03,8.637838086189185e-05,4.427142538553839e-05,-9.660866396672511e-05,9.999999906227812e-01,3.421533757682362e-04,3.334378590020218e-03,6.857115482360109e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046847069716930,0,1609046847069716930,-5.971540465834110e-03,-1.795467400606598e-03,3.274298046137550e-03,9.254379931635823e-06,3.149627366767466e-05,-7.720718912006287e-05,9.999999964806855e-01,7.750158865274517e-04,3.565339776897238e-03,-2.018236966146398e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046847170714855,0,1609046847170714855,-6.620854646507477e-03,-2.173702600577896e-03,2.402125255372509e-03,2.471512999839847e-06,5.803858986167352e-05,-1.328643489365850e-04,9.999999894862286e-01,-1.889461146820252e-03,1.427121027301477e-03,-5.739210020044845e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046847274155617,0,1609046847274155617,-6.028406692341040e-03,-1.699843411016692e-03,2.105297974926026e-03,-4.283984840501299e-05,2.588253606863102e-05,1.557391082619440e-05,9.999999986261365e-01,1.443631893868802e-03,4.445319433737332e-03,-4.826351489366325e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046847378314972,0,1609046847378314972,-6.275837259914899e-03,-2.018253093690040e-03,1.775947940292459e-03,-2.269250692671873e-05,2.439518022569204e-05,1.640104737226047e-05,9.999999993104546e-01,4.790716038961919e-04,4.620602759057226e-04,-4.648138810789005e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046847480145454,0,1609046847480145454,-6.576467604790134e-03,-2.850611615341730e-03,1.435625136190290e-03,-3.196484274775746e-05,1.133863594256122e-05,4.866339702658096e-05,9.999999982407677e-01,-4.276759188181253e-04,-4.277366543596889e-03,-5.015230491532744e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046847583336353,0,1609046847583336353,-5.872698792988584e-03,-3.493264486577146e-03,1.660387478886385e-03,-1.795131535212299e-06,3.957368935502841e-05,-4.897813348318152e-05,9.999999980159102e-01,3.054878448678257e-03,-6.279280821660144e-03,-2.034155219833758e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046847686158419,0,1609046847686158419,-5.064224929975788e-03,-3.677144070305948e-03,1.674865352849850e-03,-7.162011794632211e-06,1.023322932075910e-05,2.143578388830668e-05,9.999999996922360e-01,5.410716128452026e-03,-4.525678977759558e-03,-1.327344410302240e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046847758221149,0,1609046847758221149,-4.419510420492188e-03,-3.122656233303253e-03,3.041353350942616e-03,1.350538945821904e-04,4.684057689315703e-05,-1.112021001633646e-04,9.999999836002379e-01,6.267717496147850e-03,4.555104769675771e-03,8.932029683635160e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046847858078003,0,1609046847858078003,-4.865192038561336e-03,-2.097547530380518e-03,4.193954584761497e-03,1.333917689786561e-04,5.789300713985466e-05,-1.085646481845701e-04,9.999999835343649e-01,2.070544666626170e-03,1.040961731701105e-02,1.095285044885389e-02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046847961865902,0,1609046847961865902,-2.890908582074571e-03,-1.508457625009532e-03,4.420038423977221e-03,9.127700617450356e-05,1.043532063852777e-04,-1.506953934608453e-04,9.999999790348950e-01,9.222786259129277e-03,1.057710344319718e-02,5.604310662916679e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046848064332724,0,1609046848064332724,-3.160198135074776e-03,-5.291285506868681e-04,3.896256226668713e-03,5.060127465773887e-05,5.938678518163528e-05,-7.772747959923805e-05,9.999999939355668e-01,4.329418724854431e-03,1.247052068569387e-02,-7.926699662149511e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046848167727947,0,1609046848167727947,-3.962309162662022e-03,-3.579296141500718e-04,2.966184644338268e-03,8.384687023071630e-07,3.189737119849958e-05,-1.074100330759802e-04,9.999999937224566e-01,-3.583588433495486e-04,8.167867694790266e-03,-6.705768477244365e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046848271268606,0,1609046848271268606,-4.548834538553182e-03,-7.952147084627124e-04,2.387927488240983e-03,-3.458327327957868e-06,4.201587631161677e-05,-5.714088650117168e-05,9.999999974787990e-01,-2.346554543058342e-03,2.422081706155707e-03,-6.634213647387153e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046848383186102,0,1609046848383186102,-5.186014802828821e-03,-2.020235545766419e-03,1.512805428836029e-03,-2.029594814515876e-05,1.230590049605073e-05,-3.277169859850416e-05,9.999999991813142e-01,-3.150756326135162e-03,-7.135085606768831e-03,-8.625726257502828e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046848486393929,0,1609046848486393929,-6.403907226420675e-03,-3.280209827795846e-03,1.059649882730671e-03,-3.909613008251605e-05,8.609119742246458e-06,1.586636636586746e-05,9.999999990728038e-01,-6.439102760718034e-03,-1.007668330286253e-02,-6.674950526790770e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046848587438822,0,1609046848587438822,-6.259567626888671e-03,-4.825732212175815e-03,1.359521143968079e-03,-2.251664954618965e-05,4.221988047533848e-06,7.659723877992872e-05,9.999999968040058e-01,-2.823349418305589e-03,-1.361575797852067e-02,-2.092077821621865e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046848658236504,0,1609046848658236504,-5.477369016605716e-03,-3.510746958949983e-03,2.749472948075410e-03,1.186388674793600e-04,5.380353941097356e-05,-1.096194385373795e-04,9.999999855067747e-01,1.036823243864138e-03,2.967298342752738e-03,8.219681669331043e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046848759495735,0,1609046848759495735,-4.003942692093998e-03,-3.345313494577372e-03,3.726233847978143e-03,9.897958855804375e-05,4.991618007976141e-05,-3.850560468019572e-05,9.999999931143529e-01,6.874806159323211e-03,4.381667371480156e-03,9.693603023053063e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046848864162207,0,1609046848864162207,-3.448710621344113e-03,-2.653692783089161e-03,3.689425885120629e-03,5.408924106277336e-05,5.220603837353743e-05,-6.156131160601515e-05,9.999999952795299e-01,6.397439894904582e-03,7.649519515850721e-03,4.005595060822406e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046848967603207,0,1609046848967603207,-3.179476781120898e-03,-2.080319431373514e-03,3.171216885623216e-03,9.685979905186697e-06,4.985289195051754e-05,-5.501012621132189e-05,9.999999971973642e-01,5.298662523978102e-03,7.813899263521839e-03,-8.712206060496721e-04,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046849069035292,0,1609046849069035292,-2.759767403501424e-03,-1.616394931699663e-03,2.926321133313206e-03,-1.988901077728122e-05,3.871632258121756e-05,-3.159399970870340e-05,9.999999985536322e-01,5.091314860674130e-03,7.663335331270754e-03,-1.654990357253575e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046849172136307,0,1609046849172136307,-2.371292136361496e-03,-2.177974687911558e-03,2.645403686331377e-03,-6.669342761871969e-06,5.044751190525680e-05,-3.463433870699504e-05,9.999999981055012e-01,4.710436606809449e-03,1.353969981536584e-03,-2.980710024503715e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046849275303841,0,1609046849275303841,-3.485297060203991e-03,-2.343617888849935e-03,1.903578678556016e-03,-5.293488241939871e-05,2.040248129260181e-05,-3.181087894453366e-05,9.999999978848371e-01,-1.016475081815405e-03,6.468285193493493e-04,-6.105160461163625e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046849378947735,0,1609046849378947735,-3.867877456812994e-03,-2.969291732402788e-03,1.464509970895139e-03,-5.706823252604831e-05,2.913262366268002e-05,5.559135537603530e-05,9.999999964020385e-01,-1.875510807046620e-03,-2.353937041014548e-03,-5.842560898559066e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046849481368542,0,1609046849481368542,-4.400130625137622e-03,-3.233428091486153e-03,1.342392002292045e-03,-3.954952393226031e-05,1.287900223964067e-05,5.650336863706275e-05,9.999999975386518e-01,-3.104327355451524e-03,-2.725711534043332e-03,-3.737913110991113e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046849584986925,0,1609046849584986925,-5.167878738835008e-03,-3.706309950197188e-03,1.442158613249215e-03,-1.513983900342601e-05,2.174405040930587e-05,3.892062038310680e-06,9.999999996414005e-01,-4.658635559659526e-03,-5.195358902015230e-03,-1.641876821086030e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046849687537670,0,1609046849687537670,-6.686362649971779e-03,-3.051132766862696e-03,1.462220559550443e-03,-6.011018506286543e-05,-1.063799635136001e-05,2.287861805266318e-05,9.999999978750673e-01,-8.176368406988786e-03,5.537852548613302e-04,-1.084550956708161e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046849757745266,0,1609046849757745266,-5.769654854834039e-03,-2.088665769191753e-03,2.766845798172606e-03,7.094746192607737e-05,2.982027321953809e-05,-1.040042619251016e-04,9.999999916301444e-01,-2.293341959337457e-03,9.997698511143101e-03,8.223223469453759e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046849859884024,0,1609046849859884024,-4.687186269665449e-03,-1.762090405499201e-03,4.083269623491119e-03,8.709144946674927e-05,7.115697485224352e-05,-1.253457207188649e-04,9.999999858200902e-01,3.697617139835723e-03,8.027133619061988e-03,1.080757417440525e-02,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046849962706566,0,1609046849962706566,-3.532750079210086e-03,-2.571299141065503e-03,4.078619179237071e-03,5.659664919178120e-05,4.352466857124553e-05,-7.041720047349162e-05,9.999999949719026e-01,7.152305898021087e-03,1.027327684535570e-03,4.755002001577167e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046850065708160,0,1609046850065708160,-3.572458012006507e-03,-2.738783512182399e-03,3.444610943852446e-03,7.540636745246461e-06,4.777514996985775e-05,-5.432731815585961e-05,9.999999973545892e-01,4.465370595761712e-03,1.078354170762008e-03,-1.384949803716624e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046850168914557,0,1609046850168914557,-4.191493542900386e-03,-2.111598610605830e-03,2.611372136354338e-03,-1.594400999792776e-05,3.477284838795942e-05,-7.358141649070446e-05,9.999999965611877e-01,8.912424309210163e-04,5.054022819188718e-03,-4.623303679798125e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609046850272069931,0,1609046850272069931,-4.320759731133447e-03,-2.275241414047197e-03,2.064215716794517e-03,-3.680512004530837e-05,2.756600202708193e-05,-3.540960733376076e-05,9.999999983158100e-01,3.615121407912572e-04,2.106645193719973e-03,-4.972705662882404e-03,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
