%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609045332644600868,0,1609045332644600868,4.912649134337728e-02,4.629002854248822e-04,-5.491745912438385e-02,1.102125064012505e-06,3.137126535375424e-05,-6.846288855162100e-05,9.999999971637308e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045332746423483,0,1609045332746423483,4.750406903839412e-02,-7.772474122518605e-04,-5.482997670368042e-02,8.579052947339447e-06,4.556832296855051e-05,-8.514918559916648e-05,9.999999952997711e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045332849378109,0,1609045332849378109,4.875229410414025e-02,-1.106225466706570e-03,-5.480692473711778e-02,4.477667694100062e-05,4.353557942793771e-05,-5.465374905464984e-05,9.999999965563344e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045332919315338,0,1609045332919315338,5.090694647738198e-02,-4.389507050346671e-05,-5.369317998234927e-02,-3.120550535024632e-06,2.666520763439838e-05,-1.480948387644196e-04,9.999999886735726e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333022388697,0,1609045333022388697,5.243742120799046e-02,4.926867227324030e-04,-5.272263631324861e-02,3.067393027638722e-05,4.234839881404603e-05,-9.837982931007233e-05,9.999999937935655e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333124737024,0,1609045333124737024,5.363307714824515e-02,1.980694594264751e-03,-5.258639066006918e-02,8.901205556243190e-06,4.348264300551357e-05,-9.923885937000436e-05,9.999999940908383e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333229480267,0,1609045333229480267,5.400450604392329e-02,1.603293410078905e-03,-5.324159927395202e-02,-4.822045149969071e-06,3.048414027472928e-05,-7.495677776058328e-05,9.999999967144728e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333330757141,0,1609045333330757141,5.295040405412752e-02,8.575234820135450e-04,-5.411493015875124e-02,-2.323765362020693e-05,2.779506230571215e-05,-5.340188304008083e-05,9.999999979178418e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333435266256,0,1609045333435266256,5.220172432766729e-02,1.906079315100083e-04,-5.474791106480644e-02,-2.653993730215873e-05,2.226530039658224e-05,-7.375785449161242e-05,9.999999966798329e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333537816525,0,1609045333537816525,5.144156637449381e-02,-6.361547748354848e-04,-5.506293701990313e-02,-1.306952760331320e-05,1.909053151546211e-05,-5.095263852421773e-05,9.999999984342828e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333640570641,0,1609045333640570641,4.986664570904702e-02,-3.866147884359274e-04,-5.510110513069102e-02,-2.131297841736638e-05,2.225519775800116e-05,-3.420517326100031e-05,9.999999989402335e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333743024111,0,1609045333743024111,4.969588629633832e-02,-6.020122410845581e-04,-5.521029197827747e-02,-1.945058496678935e-06,2.110305632721455e-05,-2.486297016982520e-05,9.999999994663538e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333846574545,0,1609045333846574545,5.004151422321144e-02,4.883877434798047e-04,-5.533406128497637e-02,1.030879498104681e-05,4.789675370040779e-05,-6.613324700249235e-05,9.999999966130100e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045333950045347,0,1609045333950045347,4.963943934323665e-02,-7.693078659280564e-04,-5.514731274553633e-02,4.373624054568779e-05,5.633079637984446e-05,-6.087294358170392e-05,9.999999956042316e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334020273685,0,1609045334020273685,5.177900733368285e-02,-8.443659602606170e-04,-5.360217082226591e-02,2.273524245153381e-05,3.748987409093766e-05,-1.001136320993293e-04,9.999999940274372e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334121191025,0,1609045334121191025,5.414194639717630e-02,-1.135339477907961e-03,-5.245002780865304e-02,4.360763133295053e-05,3.408153425626567e-05,-1.055427843872564e-04,9.999999928987704e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334224585772,0,1609045334224585772,5.448019348823313e-02,-2.640812974242443e-05,-5.233614018370337e-02,6.018487170764552e-06,4.761277086509935e-05,-7.923698736562402e-05,9.999999957091498e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334327705383,0,1609045334327705383,5.345394850165930e-02,5.236484452403548e-04,-5.302320707724593e-02,-1.403955444977107e-07,4.653995025738032e-05,-7.947357477348929e-05,9.999999957589804e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334431334019,0,1609045334431334019,5.211722570086715e-02,1.230623025519170e-03,-5.388444279768813e-02,-2.769445033208617e-05,2.975429455578763e-05,-7.319401279726701e-05,9.999999964951656e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334534797907,0,1609045334534797907,5.144879262418349e-02,2.670893454726793e-04,-5.455751230969680e-02,-4.390530058117138e-05,2.502060688696709e-05,-1.877882824265019e-05,9.999999985468219e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334636935949,0,1609045334636935949,5.010583148510528e-02,1.329506824050335e-03,-5.493741315057029e-02,-1.867720586087132e-05,3.422103470203874e-05,-3.119407371014923e-05,9.999999987535036e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334739941120,0,1609045334739941120,4.924915356918039e-02,1.003732540705957e-03,-5.519589815565592e-02,-1.698959558726107e-05,2.525570334068890e-05,-4.168411027683926e-05,9.999999986679661e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334843199968,0,1609045334843199968,4.901918591690930e-02,9.416732529836875e-04,-5.527476006103628e-02,-1.478938395819089e-05,2.661455693998065e-05,-3.210328086838655e-05,9.999999990211564e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045334946196795,0,1609045334946196795,4.986317425993464e-02,-2.018001008214425e-04,-5.520375426803236e-02,2.081280836810212e-05,4.132488130182701e-05,-5.269143101299703e-05,9.999999975413434e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335049277067,0,1609045335049277067,5.015469213566302e-02,-9.108114883650561e-04,-5.499041012375779e-02,4.433010330728729e-05,4.607783641162198e-05,-6.453648198612592e-05,9.999999958733549e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335123209238,0,1609045335123209238,5.215482644568931e-02,-4.813563844682975e-04,-5.389340071359379e-02,-1.455740188379530e-05,3.237805982015739e-05,-6.663279574891339e-05,9.999999971499030e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335226424932,0,1609045335226424932,5.257932118007252e-02,-4.142176778673483e-04,-5.331110135320556e-02,-1.373048374907309e-05,2.367451669908425e-05,-5.024767889979067e-05,9.999999983630772e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335330205917,0,1609045335330205917,5.233710060955551e-02,3.048646288704164e-04,-5.347033184718732e-02,-3.249525128325845e-06,3.513664763816463e-05,-6.256971420077457e-05,9.999999974199397e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335432600975,0,1609045335432600975,5.178160145951001e-02,9.203778314340532e-04,-5.409548582396823e-02,-1.696909049885072e-05,2.790412326099055e-05,-4.588402178213441e-05,9.999999984140285e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335536763668,0,1609045335536763668,5.022850107443299e-02,2.378712945487012e-03,-5.472832586068412e-02,-4.426157547416161e-05,6.326985205018236e-06,-4.335494525391891e-05,9.999999980606112e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335639443398,0,1609045335639443398,4.988802224198912e-02,1.931955411898922e-03,-5.524622282303665e-02,-4.422082781479299e-05,9.800159227818343e-06,-3.198123327574406e-05,9.999999984628336e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335743404865,0,1609045335743404865,4.937456030684376e-02,8.203338549573559e-04,-5.525370980839835e-02,8.940315635283715e-06,2.940186809600048e-05,-3.186994606588873e-05,9.999999990199486e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335844601631,0,1609045335844601631,4.921164428797797e-02,4.194668066920944e-04,-5.528564236001064e-02,-1.236676384882061e-06,3.589872338673914e-05,-2.881760778391130e-05,9.999999989396439e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045335947792053,0,1609045335947792053,4.952776344060487e-02,3.527426325730457e-06,-5.520384404884220e-02,1.693297337593687e-05,4.303791838121946e-05,-3.835500513857470e-05,9.999999981949478e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045336019648790,0,1609045336019648790,5.154993353873135e-02,4.125546162005979e-04,-5.367248643025514e-02,4.289297134327308e-06,3.172982868027557e-05,-8.729576123944305e-05,9.999999956771299e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045336119575262,0,1609045336119575262,5.391334808374339e-02,-1.385586319828109e-04,-5.255119868797729e-02,4.195894177953777e-05,5.556739932740672e-05,-1.208769978393742e-04,9.999999902702259e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045336224208832,0,1609045336224208832,5.379796974412677e-02,6.589326787389026e-04,-5.257532140809508e-02,1.600267849457590e-05,4.459128689805910e-05,-8.247961798913891e-05,9.999999954763172e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045336327217102,0,1609045336327217102,5.392672681978726e-02,5.383257327057251e-04,-5.314466559576704e-02,-7.084981705974138e-06,2.887339596276755e-05,-6.461043508933336e-05,9.999999974708065e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045336429240704,0,1609045336429240704,5.417751517778597e-02,2.083620835884907e-03,-5.373983489321613e-02,-1.757919559688736e-05,2.867655761778460e-05,-6.512636066497622e-05,9.999999973135875e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045336532129765,0,1609045336532129765,5.253715190702926e-02,1.623516509224807e-03,-5.425140635937146e-02,-2.866620192999768e-05,2.129873641500920e-05,-5.098496307426508e-05,9.999999980625683e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045336636581421,0,1609045336636581421,5.101050110513424e-02,1.184591775358600e-03,-5.481277660482840e-02,-2.939001887641177e-05,1.931733383866654e-05,-3.406587514557946e-05,9.999999988012864e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045336738504171,0,1609045336738504171,4.955348919337773e-02,8.660458007909359e-04,-5.516622371280030e-02,-3.242664917739271e-05,7.783887819733551e-06,-2.098978268318654e-05,9.999999992236708e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045336841977596,0,1609045336841977596,4.895089623784086e-02,6.163381036039701e-04,-5.512200857521235e-02,-4.406175188102930e-06,2.721755512972874e-05,-3.306659148042430e-05,9.999999990731903e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045336944860220,0,1609045336944860220,4.876894881338715e-02,9.120832369370324e-04,-5.510215635620695e-02,-2.382932267588813e-05,3.182458942532806e-05,-2.043752283660626e-05,9.999999990008280e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045337047623396,0,1609045337047623396,4.951350783791677e-02,-7.034299302756137e-04,-5.483152355211470e-02,2.508549348560255e-05,4.545112507571160e-05,-5.335481032801166e-05,9.999999972290825e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045337120754480,0,1609045337120754480,5.106027536776487e-02,-5.037816074629228e-04,-5.342404734828303e-02,4.444342017273378e-06,3.951516698440475e-05,-1.120572850466314e-04,9.999999929309759e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045337220236778,0,1609045337220236778,5.369257311924026e-02,-1.336630634166021e-03,-5.241411688991148e-02,2.674123350369080e-05,4.177425849745326e-05,-1.116109811869465e-04,9.999999925413966e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045337323987007,0,1609045337323987007,5.451457649152897e-02,-6.592281328631296e-04,-5.253994483924191e-02,8.553824381685147e-06,4.789491321409911e-05,-6.297263403668561e-05,9.999999968336714e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045337426232338,0,1609045337426232338,5.486455650478634e-02,7.679693929407567e-05,-5.305638095433116e-02,-3.949215389340692e-06,3.837468687547686e-05,-8.365370503620699e-05,9.999999957569150e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045337528648853,0,1609045337528648853,5.367122359212501e-02,1.332934237345008e-03,-5.384784769213123e-02,-1.986019615561274e-05,3.816524602596662e-05,-7.131671808015002e-05,9.999999965314488e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045337636737347,0,1609045337636737347,5.295920978368681e-02,7.467086057197798e-04,-5.477597503633858e-02,-2.504498534514613e-05,2.391086988589855e-05,-6.068729411469157e-05,9.999999975590276e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045337739781141,0,1609045337739781141,5.082889920141116e-02,7.502127555329080e-04,-5.510490421879513e-02,-2.138539664918930e-05,2.505800283103354e-05,-2.634395480611158e-05,9.999999991103703e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045337845053196,0,1609045337845053196,5.065777745219301e-02,1.351089131619653e-03,-5.545677354839935e-02,-5.083942601531935e-06,4.460863380131475e-05,-5.261691883308466e-05,9.999999976078323e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045337947567463,0,1609045337947567463,4.974395799463194e-02,9.976574461274092e-04,-5.547999548448544e-02,1.454920059640570e-05,4.341207419788672e-05,-6.608327363210246e-05,9.999999967683474e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045338050592184,0,1609045338050592184,4.947426295030095e-02,-4.792651451405188e-04,-5.519236180825533e-02,4.817857018562138e-05,7.284980813855535e-05,-8.025151885798613e-05,9.999999929657031e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045338119861126,0,1609045338119861126,5.138290406484271e-02,-3.253995499916959e-04,-5.375087466262821e-02,-6.248334348518078e-06,2.645099604857492e-05,-9.046986004309256e-05,9.999999955382449e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045338221712589,0,1609045338221712589,5.354632887310287e-02,7.402709572689373e-04,-5.250436912348963e-02,2.458593511740446e-05,4.033390104566926e-05,-9.504662982449155e-05,9.999999943674144e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045338326464176,0,1609045338326464176,5.383546914875773e-02,1.577875244661882e-03,-5.254579067257830e-02,-3.580226649327099e-06,3.060242442269765e-05,-7.936103505942607e-05,9.999999963762412e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045338427726984,0,1609045338427726984,5.387937754270225e-02,2.233122665371585e-03,-5.332891338741155e-02,-2.532048607897037e-05,3.166191190230263e-05,-7.957224579845352e-05,9.999999960123177e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045338532113552,0,1609045338532113552,5.248128978233436e-02,1.064679283026826e-03,-5.412767287476099e-02,-2.669570016061184e-05,2.945263131374258e-05,-4.817269632893586e-05,9.999999980496271e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045338637964725,0,1609045338637964725,5.149238066802324e-02,9.824552421283787e-04,-5.480582542963734e-02,-2.959216528596809e-05,1.961700604108802e-05,-4.914418852870448e-05,9.999999981621532e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045338741243601,0,1609045338741243601,5.078045995812296e-02,1.584255330471507e-03,-5.533138606027763e-02,-2.608758933646604e-05,3.072176205848959e-05,-4.268084173984898e-05,9.999999982769691e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045338845223427,0,1609045338845223427,5.009545354847345e-02,-3.672562679931177e-05,-5.528183233293013e-02,9.118253747471611e-06,2.595730709012904e-05,-4.653180498647858e-05,9.999999985389240e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045338947349787,0,1609045338947349787,5.053483121560953e-02,-1.059215711365062e-04,-5.512725816226319e-02,1.696905193569834e-05,4.448440426129546e-05,-5.543286402551756e-05,9.999999973301840e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045339020070553,0,1609045339020070553,5.232403709671783e-02,3.007575787596655e-04,-5.382602022736532e-02,-1.598253432880042e-05,2.480362841564284e-05,-8.457227736503701e-05,9.999999959884245e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045339119490862,0,1609045339119490862,5.381198300935459e-02,5.624355240337331e-04,-5.267438363109342e-02,2.710365244083699e-05,5.580848737653512e-05,-1.280276570367482e-04,9.999999898798522e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045339222848892,0,1609045339222848892,5.482191562220737e-02,9.026427094187291e-04,-5.242822760186495e-02,7.656894952541016e-06,3.548682677740665e-05,-1.088832142073512e-04,9.999999934132416e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045339325970888,0,1609045339325970888,5.445636559647535e-02,5.589878955539136e-04,-5.289386368703260e-02,9.493149242297201e-06,3.287013980313887e-05,-9.104648866393722e-05,9.999999952699760e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045339429462671,0,1609045339429462671,5.385842725167160e-02,7.597192979949057e-04,-5.361965010426423e-02,-1.704239011178371e-05,3.018351214017876e-05,-6.445348117492381e-05,9.999999973221211e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045339531715631,0,1609045339531715631,5.224830888770947e-02,9.115452432562356e-04,-5.432750226015724e-02,-3.395180606471767e-05,1.940480988869497e-05,-4.308353916157076e-05,9.999999983072592e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045339634991169,0,1609045339634991169,5.127844552852212e-02,7.972742002706280e-04,-5.467790785093362e-02,-2.268420028002150e-05,1.708480252633816e-05,-4.357933912539751e-05,9.999999986471796e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609045339738213062,0,1609045339738213062,4.958315635645211e-02,3.643169132784821e-04,-5.511395616091466e-02,-3.856726668759377e-05,3.224499371825421e-05,-2.961989218574988e-05,9.999999982977344e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
