%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609043644724837780,10,1609043644724837780,3.590401886361446e-02,-1.794327094146513e-01,1.939103316256616e-02,-1.158036016986041e-02,2.438837130180812e-03,4.868871050294214e-03,9.999181173608589e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043644835804939,11,1609043644835804939,3.654962510498685e-02,-1.742777329651486e-01,1.824385990731236e-02,-1.167840210142880e-02,2.325933637723091e-03,4.923265539017663e-03,9.999169797605711e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043644929349899,12,1609043644929349899,3.421204026018105e-02,-1.729609087722871e-01,1.838118085981824e-02,-1.157816722093861e-02,2.386282981822544e-03,4.990540292345792e-03,9.999176697133245e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043645024830103,13,1609043645024830103,3.349918202395872e-02,-1.756342164294581e-01,1.940464479848332e-02,-1.160123639023174e-02,2.350163362717946e-03,4.967580587778650e-03,9.999176022000464e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043645135698318,14,1609043645135698318,2.996619591239981e-02,-1.769762085574487e-01,1.881951999170046e-02,-1.164252073115097e-02,2.425024332671723e-03,5.201365746311745e-03,9.999157548325678e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043645229538202,15,1609043645229538202,3.059830971440429e-02,-1.794094708705141e-01,1.909911042987865e-02,-1.158073449363026e-02,2.399353093237099e-03,5.095275780579730e-03,9.999170804911984e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043645324502945,16,1609043645324502945,3.295959738366384e-02,-1.794505061886401e-01,2.021622310236828e-02,-1.139436660137125e-02,2.394649654041099e-03,4.975040454260095e-03,9.999198383046846e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043645435490370,17,1609043645435490370,3.378073957500631e-02,-1.797581327548618e-01,1.904137503997359e-02,-1.170332523441167e-02,2.408440617833209e-03,5.025679551653845e-03,9.999159835392633e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043645529250860,18,1609043645529250860,3.267033649357916e-02,-1.809275211918378e-01,1.866173495235771e-02,-1.154323841148323e-02,2.382684121561115e-03,5.106953735445219e-03,9.999174943398563e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043645624766827,19,1609043645624766827,3.294485238320029e-02,-1.787677822419790e-01,1.890053516335831e-02,-1.145597904974154e-02,2.352739577984888e-03,5.080092881891773e-03,9.999187056040113e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043645735602379,20,1609043645735602379,3.234300591147570e-02,-1.825415149984921e-01,1.875894145098837e-02,-1.169011304832878e-02,2.355899318882769e-03,5.130401996904129e-03,9.999157314347378e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043645829026222,21,1609043645829026222,3.334087689778289e-02,-1.834635076718935e-01,1.865869495261865e-02,-1.151972879344114e-02,2.254895701526129e-03,5.131093986512836e-03,9.999179382171332e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043645943793535,22,1609043645943793535,3.653902174207922e-02,-1.827969610534361e-01,1.854030384290807e-02,-1.174525718058429e-02,2.335873652604816e-03,5.089795068738527e-03,9.999153397234184e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043646054740906,23,1609043646054740906,3.640643196110044e-02,-1.813614087347435e-01,1.842653544082433e-02,-1.185745770842228e-02,2.416770816908012e-03,5.141672138765286e-03,9.999135578254397e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043646128777742,24,1609043646128777742,3.498009152767347e-02,-1.796903906886583e-01,1.902361167311584e-02,-1.156492143460362e-02,2.381049179122747e-03,5.159629885655251e-03,9.999169772618430e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043646224074602,25,1609043646224074602,3.374407552299449e-02,-1.795980627165615e-01,1.912310367429050e-02,-1.150795004148064e-02,2.424164628268183e-03,4.986579127062003e-03,9.999184089416032e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043646335244656,26,1609043646335244656,3.466867190458900e-02,-1.796917063691715e-01,1.838197161688835e-02,-1.168249512582466e-02,2.393662795872021e-03,5.121477384344192e-03,9.999157765309318e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043646428917885,27,1609043646428917885,3.339719524675080e-02,-1.795080239167994e-01,1.879601843111516e-02,-1.163595887283039e-02,2.412827045691486e-03,5.066961009036488e-03,9.999165508345635e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043646524102926,28,1609043646524102926,3.283293951105342e-02,-1.775439054464620e-01,1.914245717613733e-02,-1.150258412749984e-02,2.335833430895584e-03,4.991956763370214e-03,9.999186540955447e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043646654769421,29,1609043646654769421,3.262353647745898e-02,-1.776238407729437e-01,1.808272725335274e-02,-1.179430426200233e-02,2.392689116717112e-03,5.211061141672446e-03,9.999140034360674e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043646728947401,30,1609043646728947401,3.284441392464978e-02,-1.795985453421973e-01,1.861777202139450e-02,-1.155847989729841e-02,2.424067492503569e-03,5.073800136873687e-03,9.999173875833076e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043646824126005,31,1609043646824126005,3.349511334643178e-02,-1.788259783143718e-01,1.913164556828790e-02,-1.147847737026521e-02,2.339837598608080e-03,5.006814649398645e-03,9.999188474693029e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043646935129404,32,1609043646935129404,3.424327460254140e-02,-1.792952739427981e-01,1.827046583539301e-02,-1.171636102544685e-02,2.422468009218706e-03,5.065961379006119e-03,9.999155937219761e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043647048444271,33,1609043647048444271,3.494396618573502e-02,-1.780730345666329e-01,1.810062027947898e-02,-1.176082699551823e-02,2.375501546675365e-03,5.180873947120665e-03,9.999145955960076e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043647143132210,34,1609043647143132210,3.530158126789001e-02,-1.775223227592751e-01,1.880791750885648e-02,-1.171506418256869e-02,2.365868084064526e-03,5.022386841528318e-03,9.999159642539073e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043647235392332,35,1609043647235392332,3.536146278511387e-02,-1.761352403909320e-01,1.852226179716198e-02,-1.164033074509762e-02,2.462795897237211e-03,4.920145853456367e-03,9.999171113153800e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043647329128981,36,1609043647329128981,3.516749244229442e-02,-1.779232707989758e-01,1.901355083906884e-02,-1.158700481165894e-02,2.411316638217377e-03,5.064823132875796e-03,9.999171337856940e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043647424619675,37,1609043647424619675,3.585356614403123e-02,-1.776049836022781e-01,1.958115616002499e-02,-1.148679961417614e-02,2.352875853349652e-03,4.934708111367684e-03,9.999190797588063e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043647553976297,38,1609043647553976297,3.391647047178539e-02,-1.787498201694980e-01,1.849928020756820e-02,-1.188903055487422e-02,2.391335089878253e-03,5.221364369788572e-03,9.999128311123281e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043647629029989,39,1609043647629029989,3.278785789932254e-02,-1.806873394688805e-01,1.865300701879493e-02,-1.159667426432598e-02,2.522661687947953e-03,5.203608013360062e-03,9.999160343687157e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043647724223614,40,1609043647724223614,3.360280128865694e-02,-1.802539897688329e-01,1.905248007014043e-02,-1.151248655419110e-02,2.454143162843340e-03,4.973509197445969e-03,9.999183486870009e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043647835569859,41,1609043647835569859,3.329217986805522e-02,-1.831894146834577e-01,1.836158518719502e-02,-1.169873625000783e-02,2.476803411556110e-03,5.204629784393218e-03,9.999149548055678e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043647928903341,42,1609043647928903341,3.276887136186516e-02,-1.808223860675784e-01,1.898043876873210e-02,-1.159768454776699e-02,2.365791402666547e-03,5.097093677804906e-03,9.999169547418472e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043648024164677,43,1609043648024164677,3.492424364105029e-02,-1.786671248239765e-01,1.919495460967292e-02,-1.149068315059629e-02,2.423260576417650e-03,4.965631437058569e-03,9.999187139529606e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043648135083675,44,1609043648135083675,3.460399406530374e-02,-1.788840837791404e-01,1.840308645859199e-02,-1.173871859634402e-02,2.464664372431011e-03,5.004065556686735e-03,9.999155400548346e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043648248431444,45,1609043648248431444,3.620992574888691e-02,-1.789572179457474e-01,1.883635397905505e-02,-1.181247757475428e-02,2.417738971635781e-03,5.130310004014936e-03,9.999141462301019e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043648324369192,46,1609043648324369192,3.661011709350383e-02,-1.782896710570156e-01,1.962305604528904e-02,-1.148804713786032e-02,2.450695300260191e-03,4.993125690238209e-03,9.999185404628445e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043648454990864,47,1609043648454990864,3.621432483733604e-02,-1.814998064361411e-01,1.887502433295151e-02,-1.179372686286765e-02,2.423923228581758e-03,5.262144564985011e-03,9.999136674920707e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043648528879642,48,1609043648528879642,3.415229268075494e-02,-1.830519179353498e-01,1.860520400682499e-02,-1.153673737857705e-02,2.422939787950862e-03,5.145569156786513e-03,9.999172746640066e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043648624166012,49,1609043648624166012,3.484405611993109e-02,-1.806755101933972e-01,1.954026517512892e-02,-1.143646067416257e-02,2.351004653351952e-03,4.935775430910633e-03,9.999196559050452e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043648735136271,50,1609043648735136271,3.347803797880460e-02,-1.806688762039387e-01,1.900209016847124e-02,-1.159067543220786e-02,2.423761469249552e-03,5.035018127936568e-03,9.999172116809555e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043648828871489,51,1609043648828871489,3.259377233605810e-02,-1.810007348399719e-01,1.865946109117396e-02,-1.160190936300346e-02,2.464555412421481e-03,5.123651390566706e-03,9.999165314475902e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043648941838026,52,1609043648941838026,3.328077499149986e-02,-1.797347909247046e-01,1.928246402921347e-02,-1.172061724051751e-02,2.400129548465778e-03,5.282032724488094e-03,9.999144796631106e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043649034979582,53,1609043649034979582,3.370128568003006e-02,-1.803425146562071e-01,1.913844185803734e-02,-1.167260507423805e-02,2.435206049628924e-03,5.079422112334960e-03,9.999160062391648e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043649128743172,54,1609043649128743172,3.496354184738472e-02,-1.804444245697182e-01,1.908715558245797e-02,-1.156516771836983e-02,2.417392794058607e-03,5.037942243512894e-03,9.999175077203500e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043649224208117,55,1609043649224208117,3.450654273692774e-02,-1.779151782431029e-01,1.897281431229445e-02,-1.147905661884835e-02,2.340395020124151e-03,5.008025791004108e-03,9.999188334499794e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043649334998131,56,1609043649334998131,3.395820996457419e-02,-1.796753330380280e-01,1.840450005589095e-02,-1.168356289099702e-02,2.451087794737438e-03,5.055250067050653e-03,9.999159619555806e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043649428713322,57,1609043649428713322,3.574025634528324e-02,-1.808561966027072e-01,1.849772245708728e-02,-1.155612015917256e-02,2.383772711623913e-03,5.083806137141561e-03,9.999174609084922e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043649524192572,58,1609043649524192572,3.686413980111090e-02,-1.825060458956463e-01,1.958215712346818e-02,-1.152378461806358e-02,2.420284673332409e-03,5.125844954695876e-03,9.999175317613332e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043649634616137,59,1609043649634616137,3.457862721000588e-02,-1.813974596692823e-01,1.858961240095190e-02,-1.169962691284227e-02,2.458816986052020e-03,5.131000216972879e-03,9.999153693117747e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043649728485823,60,1609043649728485823,3.456043653754745e-02,-1.808642187933569e-01,1.899638240534502e-02,-1.155056231559808e-02,2.442261669337635e-03,5.006085351267201e-03,9.999177761084097e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043649823787928,61,1609043649823787928,3.509353417331418e-02,-1.817117915571842e-01,1.908725967588682e-02,-1.148857373808680e-02,2.421887059077258e-03,5.111309844982350e-03,9.999180074627150e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043649934783697,62,1609043649934783697,3.646758315949108e-02,-1.824325270274692e-01,1.900242308514620e-02,-1.162607807353024e-02,2.440435591372441e-03,5.053689292177106e-03,9.999166659313619e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043650046681404,63,1609043650046681404,3.751911890727212e-02,-1.792038268377258e-01,1.895305480176963e-02,-1.178680051280324e-02,2.416285508793477e-03,5.190154298584219e-03,9.999141439125503e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043650142733097,64,1609043650142733097,3.670888051818635e-02,-1.794512501787327e-01,1.955823202356576e-02,-1.175275502984247e-02,2.437146028651188e-03,5.171057126355474e-03,9.999145929711394e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043650234946489,65,1609043650234946489,3.589974189866124e-02,-1.812160560884006e-01,1.894524333090323e-02,-1.169712925968657e-02,2.475576613588287e-03,5.000364722322631e-03,9.999160189936734e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043650328591824,66,1609043650328591824,3.404156778232560e-02,-1.797690781046369e-01,1.888534361917975e-02,-1.160934009974187e-02,2.434079912727132e-03,5.148374663462931e-03,9.999163928627991e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043650423879147,67,1609043650423879147,3.466043930500945e-02,-1.790806271121311e-01,1.946373094540164e-02,-1.149728074760357e-02,2.446238520116351e-03,4.999730104927175e-03,9.999184122474151e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043650535155296,68,1609043650535155296,3.422555069536108e-02,-1.810414323569461e-01,1.880198148118726e-02,-1.172111061027169e-02,2.440259886635249e-03,5.110928709397179e-03,9.999152659628089e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043650628631115,69,1609043650628631115,3.538270879417327e-02,-1.825620494420458e-01,1.876087476090127e-02,-1.156976212981475e-02,2.387379756398788e-03,5.073498765105257e-03,9.999173469004520e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043650723812819,70,1609043650723812819,3.532366145012537e-02,-1.832367346600120e-01,1.914942381184101e-02,-1.145945733499650e-02,2.457476355910019e-03,5.110339390157646e-03,9.999182596986940e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043650834613562,71,1609043650834613562,3.573919472336234e-02,-1.840915298070079e-01,1.841469173864617e-02,-1.168002653539866e-02,2.458192720240483e-03,5.095595491795800e-03,9.999157810412167e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043650928531885,72,1609043650928531885,3.588760614086668e-02,-1.824645041540940e-01,1.842881327362011e-02,-1.159717807729244e-02,2.487195550461867e-03,5.082098785844104e-03,9.999167423295142e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043651042371273,73,1609043651042371273,3.705154772257457e-02,-1.833407986866517e-01,1.877404496456620e-02,-1.170373586721256e-02,2.403408871415962e-03,5.266649117350635e-03,9.999147506660866e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043651134895802,74,1609043651134895802,3.698100816900340e-02,-1.816826668959255e-01,1.815439795559566e-02,-1.170944409843595e-02,2.425305039807041e-03,5.109103455617887e-03,9.999154483636350e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043651228904247,75,1609043651228904247,3.557269440115235e-02,-1.802716701273654e-01,1.885637902548412e-02,-1.159563934592833e-02,2.460368271603491e-03,5.055532874450965e-03,9.999169612140213e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043651323867083,76,1609043651323867083,3.619710398780066e-02,-1.795415523808383e-01,1.933853228423064e-02,-1.150220235438136e-02,2.408963887592114e-03,4.966539592938525e-03,9.999186115471893e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043651435016394,77,1609043651435016394,3.599905365897715e-02,-1.795890037132964e-01,1.925444615440142e-02,-1.164600868021196e-02,2.419396963787757e-03,5.142402098105910e-03,9.999160328251635e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043651528531313,78,1609043651528531313,3.566023466073915e-02,-1.795149225152975e-01,1.912516831261457e-02,-1.157874352468442e-02,2.417535238360534e-03,4.979332787631360e-03,9.999176438421071e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043651623643875,79,1609043651623643875,3.556042756745036e-02,-1.814732536761337e-01,1.968947927481170e-02,-1.147522890269527e-02,2.414826330658308e-03,5.145565961715531e-03,9.999180020813493e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043651734459400,80,1609043651734459400,3.583058503152440e-02,-1.811247275731357e-01,1.840749255822948e-02,-1.170072646706620e-02,2.482098928282626e-03,5.010891585059783e-03,9.999159080395590e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043651828414917,81,1609043651828414917,3.499154356558425e-02,-1.799922932167581e-01,1.832277080274220e-02,-1.157787645378637e-02,2.437555817120291e-03,4.961775612853867e-03,9.999176925533556e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1609043651923714161,82,1609043651923714161,3.635654520335734e-02,-1.810643154318686e-01,1.922075036677258e-02,-1.153645723005286e-02,2.448527408141408e-03,5.018026644420540e-03,9.999178637651728e-01,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
