%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609043651847933292,81,1609043651847933292,-1.343857875848210e-02,1.199304655117110e-02,-1.056573366800835e-03,-1.167494104704790e-04,-1.809543139278310e-03,5.704289069194343e-06,9.999983559439802e-01
1609043651923714161,82,1609043651923714161,-1.355496826854681e-02,1.314938286622692e-02,-6.299297468007475e-04,1.887205517727570e-04,-1.792557647339819e-03,-1.246562471434311e-04,9.999983677898951e-01
1609043652034722805,83,1609043652034722805,-1.291607682740996e-02,1.159510412248799e-02,-1.258476683571721e-03,3.564147154378748e-05,-1.703565474779531e-03,-7.153996945399354e-05,9.999985457371382e-01
1609043652128594875,84,1609043652128594875,-1.210387637288649e-02,1.226449380961368e-02,-7.848906916222502e-04,1.113012712994406e-04,-1.685755512238170e-03,-1.024773510034897e-04,9.999985676683605e-01
1609043652224150658,85,1609043652224150658,-1.091977632140477e-02,1.461588176225258e-02,-7.311353358285230e-05,1.865177811712023e-04,-1.719175895736580e-03,-1.546839997237052e-04,9.999984928579728e-01
1609043652355858564,86,1609043652355858564,-1.000401494685495e-02,1.479284837439509e-02,-1.428923974832535e-03,-1.901748956523910e-04,-1.736153902538027e-03,7.410055607267200e-06,9.999984747729502e-01
1609043652449841738,87,1609043652449841738,-1.033087386966789e-02,1.445093793826777e-02,-1.377028348381903e-03,-1.764887243490722e-04,-1.765242023133271e-03,1.639196867635842e-05,9.999984262505783e-01
1609043652543419123,88,1609043652543419123,-9.705848084360215e-03,1.166539752591677e-02,-2.913889188024942e-04,-4.115802552767055e-05,-1.814106288652740e-03,-3.092174087884187e-07,9.999983536607921e-01
1609043652655918360,89,1609043652655918360,-1.051497627141729e-02,1.128033489935474e-02,-9.571808093452520e-04,-1.975647608625994e-04,-1.699633375524392e-03,4.790825813251460e-05,9.999985349586032e-01
1609043652730266571,90,1609043652730266571,-1.173476754022370e-02,1.087913274385134e-02,-1.054358513889185e-03,1.222901074924779e-04,-1.727606289573935e-03,-3.090883802568738e-05,9.999984997320154e-01
1609043652823949814,91,1609043652823949814,-1.285487823912219e-02,1.224514270553140e-02,-3.116657564029437e-04,2.209792862213953e-04,-1.798680069058623e-03,-1.048593320792488e-04,9.999983524599851e-01
1609043652956946373,92,1609043652956946373,-1.187645734608618e-02,1.081960221113831e-02,-1.786896160334231e-03,-1.944190744385544e-04,-1.775225595239020e-03,1.523745313360881e-04,9.999983937773659e-01
1609043653029822588,93,1609043653029822588,-1.243454878389689e-02,1.152623511555016e-02,-1.602518938623825e-03,8.679425796275658e-05,-1.761213560420341e-03,-8.848737716885650e-05,9.999984413805530e-01
1609043653124459505,94,1609043653124459505,-1.109913397922399e-02,1.143012842840258e-02,-3.911750480467334e-04,2.045126296630756e-04,-1.766401019091584e-03,-1.077937075000196e-04,9.999984131900114e-01
1609043653235944033,95,1609043653235944033,-1.188514488918192e-02,1.137744582408706e-02,-1.549103330780961e-03,1.962292940276337e-05,-1.750770411126767e-03,4.329698885722111e-05,9.999984662704633e-01
1609043653329704762,96,1609043653329704762,-1.151068546937507e-02,1.131435781883726e-02,-1.442335121527870e-03,9.431919388572328e-05,-1.764101411058776e-03,-9.606870147610617e-05,9.999984349092281e-01
1609043653423982620,97,1609043653423982620,-1.149734053995920e-02,1.261616902318154e-02,-7.844968230982554e-04,2.415267734839173e-04,-1.762480692984072e-03,-1.620987254090777e-04,9.999984045240411e-01
1609043653537009716,98,1609043653537009716,-1.295832964684569e-02,1.149677264304551e-02,-1.285641655263621e-03,-6.540768644333356e-05,-1.677489402177825e-03,-1.222970657583106e-05,9.999985907997944e-01
1609043653629695415,99,1609043653629695415,-1.139666714294731e-02,1.145641637199068e-02,-1.196084140925000e-03,1.169855189941612e-04,-1.745479543030668e-03,-1.003156849910315e-04,9.999984647749798e-01
1609043653723524570,100,1609043653723524570,-9.597985623285950e-03,1.078295463192905e-02,-5.485984609393247e-04,2.194919454496152e-04,-1.739303074991620e-03,-1.458257784732593e-04,9.999984526902738e-01
1609043653843458414,101,1609043653843458414,-9.444114354815030e-03,1.159665136639761e-02,-1.910862587628816e-04,-7.200809318324483e-05,-1.789232282124869e-03,1.847176445572348e-05,9.999983965594490e-01
1609043653933270931,102,1609043653933270931,-9.976492358527036e-03,1.115970232276946e-02,-1.052922664481095e-03,3.917063700014154e-05,-1.744584703669123e-03,-3.454514658721600e-05,9.999984768470929e-01
1609043654027104378,103,1609043654027104378,-1.180767969794094e-02,1.024455672758511e-02,-7.609794610990519e-04,1.501559425479672e-04,-1.766292842557123e-03,-3.326803701242135e-05,9.999984282767773e-01
1609043654123833895,104,1609043654123833895,-1.137624503690094e-02,1.052426542094181e-02,-4.703455137398906e-04,2.074121449624578e-04,-1.771740878178213e-03,-1.095845157254425e-04,9.999984029515731e-01
1609043654233604431,105,1609043654233604431,-1.150183952037904e-02,1.173506668233779e-02,-1.468630323519081e-03,2.457974685882385e-05,-1.728411477366976e-03,-4.283911309386967e-05,9.999985050760882e-01
1609043654347030640,106,1609043654347030640,-1.150021135607706e-02,1.173406250926038e-02,-1.276181572644785e-03,-6.414406434530534e-05,-1.783289208186185e-03,3.655950971510252e-05,9.999984072130021e-01
1609043654423991442,107,1609043654423991442,-1.128957742879226e-02,1.221669264331697e-02,-7.976717642510798e-04,1.612749857809383e-04,-1.786991646128566e-03,-7.021582078815541e-05,9.999983878591876e-01
1609043654533362150,108,1609043654533362150,-1.189264266742922e-02,1.376140619164428e-02,-1.346637336625730e-03,5.718690250113088e-05,-1.727593464907840e-03,-1.356917669644191e-04,9.999984968679816e-01
1609043654648013592,109,1609043654648013592,-1.132998871508814e-02,1.328701528602757e-02,-1.212391178866161e-03,-1.044294473288759e-04,-1.785195609718057e-03,6.161966017005729e-05,9.999983991857903e-01
1609043654741748095,110,1609043654741748095,-1.088642387208591e-02,1.351192245419520e-02,-4.344181832928968e-04,-1.852296699930387e-05,-1.795922251471651e-03,-2.785763645916390e-05,9.999983867707579e-01
1609043654834646702,111,1609043654834646702,-1.115448680860183e-02,1.261280602425649e-02,-7.338164914061944e-04,-8.549337232425396e-06,-1.650957907105890e-03,-4.600626887286105e-05,9.999986360732304e-01
1609043654928190231,112,1609043654928190231,-1.097317804842288e-02,1.347104085877466e-02,-6.512506936313481e-04,1.301651031739025e-04,-1.756089791315157e-03,-5.887872489944258e-05,9.999984478682886e-01
1609043655042687416,113,1609043655042687416,-1.237936857500398e-02,1.186964277465361e-02,-6.315117993185136e-04,-2.057594558248646e-05,-1.805489858929345e-03,6.623989893858169e-05,9.999983676963056e-01
1609043655154028893,114,1609043655154028893,-1.273648685706231e-02,1.231654004345184e-02,-1.173825387096273e-03,-1.700885934531702e-04,-1.741651065504645e-03,7.111997475333039e-05,9.999984663305167e-01
1609043655228698730,115,1609043655228698730,-1.192949717214960e-02,1.254709622733896e-02,-8.235408596655843e-04,1.004104686499630e-04,-1.696401959187397e-03,-5.066633291286882e-05,9.999985547844824e-01
1609043655343412638,116,1609043655343412638,-1.090365261306978e-02,1.090602482930857e-02,-5.295250872699987e-04,-4.499079920406599e-05,-1.752910069004558e-03,1.137924262032118e-05,9.999984625751336e-01
1609043655434194088,117,1609043655434194088,-1.236998523741646e-02,1.130145665912260e-02,-8.238800580599557e-04,2.571681936325856e-05,-1.695934496910105e-03,3.543240571113606e-06,9.999985615651019e-01
1609043655529722929,118,1609043655529722929,-1.128861405915427e-02,1.048360334616832e-02,-9.577701918522977e-04,1.148963030613498e-04,-1.723024212778008e-03,-5.443000370484943e-05,9.999985075107745e-01
1609043655625138760,119,1609043655625138760,-1.056168313116271e-02,1.070947919895837e-02,-9.924257144436203e-05,1.826305096414544e-04,-1.683522814099415e-03,-6.390482257997589e-05,9.999985641555716e-01
1609043655736221313,120,1609043655736221313,-1.042550768536733e-02,1.052509008293407e-02,-1.200012489163649e-03,-8.457283229989333e-06,-1.612622332198978e-03,-5.213358777586026e-06,9.999986996744090e-01
1609043655829659462,121,1609043655829659462,-1.107688639330377e-02,1.111790278138608e-02,-1.398299341421660e-03,1.008747159955054e-04,-1.713888849368495e-03,-9.128187821657190e-05,9.999985220373689e-01
1609043655923533678,122,1609043655923533678,-9.308589034615442e-03,1.250468531917993e-02,-3.249033578589636e-04,1.848279419537589e-04,-1.694272406752138e-03,-1.507983535764182e-04,9.999985362686789e-01
1609043656038431883,123,1609043656038431883,-1.136592250999414e-02,1.300274785101723e-02,-1.299421739133461e-03,-4.054038534217041e-05,-1.686589194816340e-03,1.308487835468018e-05,9.999985768000628e-01
1609043656129596233,124,1609043656129596233,-1.226931595600151e-02,1.428780622123516e-02,-1.381976439686640e-03,6.771152595905147e-05,-1.735014825828380e-03,-7.981416062717186e-05,9.999984893830606e-01
1609043656247829199,125,1609043656247829199,-1.192080800520832e-02,1.336941875270872e-02,-1.194800175192521e-03,-1.340620721791862e-04,-1.717912409916148e-03,2.201833902693098e-05,9.999985151586503e-01
1609043656323767424,126,1609043656323767424,-1.183511494049692e-02,1.269422978259189e-02,-3.824500344312254e-04,1.704751134355646e-04,-1.688214675801449e-03,-1.033215220011753e-04,9.999985550960098e-01
1609043656434426546,127,1609043656434426546,-1.252082728044793e-02,1.174879925080273e-02,-1.246824632474548e-03,-2.125426672850985e-05,-1.687036951962024e-03,-2.902406618541638e-05,9.999985763050777e-01
1609043656543130875,128,1609043656543130875,-1.153147238026752e-02,1.159512922615166e-02,-8.145794852944909e-04,-8.390361676969840e-07,-1.820857953989696e-03,2.058286018315086e-05,9.999983420246022e-01
1609043656627501249,129,1609043656627501249,-1.203299017467968e-02,1.432555408794383e-02,-5.868129847667634e-04,1.219324695464406e-04,-1.712937903391819e-03,-9.925584189781309e-05,9.999985205611506e-01
1609043656730318069,130,1609043656730318069,-1.223327921416575e-02,1.356256615046355e-02,-8.884366209317533e-04,9.838099596720680e-05,-1.669953840571467e-03,-1.116249338984924e-04,9.999985945566244e-01
1609043656833110809,131,1609043656833110809,-1.137574803204018e-02,1.462678602685379e-02,-1.462289774517976e-03,3.371831145415666e-05,-1.696814286539048e-03,-3.708805555496638e-05,9.999985591533762e-01
1609043656937018156,132,1609043656937018156,-1.212834527873406e-02,1.350444686154051e-02,-2.449197578587116e-03,-5.414993210849644e-05,-1.657764431506603e-03,-1.109644490324270e-05,9.999986243799255e-01
1609043657039295197,133,1609043657039295197,-1.154058422777846e-02,1.336926885488840e-02,-3.041515790470816e-03,-7.219935716389779e-05,-1.693210605896974e-03,2.088177419841859e-05,9.999985636934927e-01
1609043657142084837,134,1609043657142084837,-1.292614235387869e-02,1.396685310400093e-02,-3.491084116966030e-03,-7.702060559984408e-05,-1.669268182368696e-03,-1.578962181803686e-05,9.999986036801498e-01
1609043657245347261,135,1609043657245347261,-1.317754115685332e-02,1.172910769011815e-02,-3.785388172135328e-03,-1.410444448049365e-04,-1.646034796385768e-03,-1.763890826184999e-06,9.999986353354701e-01
1609043657367967606,136,1609043657367967606,-1.246795834367379e-02,1.053180081303275e-02,-3.963570696355355e-03,-1.678141500599973e-04,-1.709587618157041e-03,1.160187027628920e-04,9.999985178430254e-01
